fldCustId|fldUserId|fldCustomerName|fldCustomerFlag|fldPasswordEncrMethod|fldPasswordEncrKey|fldAllowRegisterUs|fldIsEmpIdMandatory|fldDefURL|fldDefaultLanguageId|LogOutSetting|LogOutURL|fldisuse3customer|fldmaxstudentlimit|fldallowautomatedreports|fldallowadminssl|fldtimezoneid|Obselete_fldAllowStudentToEditProfile|Obselete_fldAllowStudentToChangeLanguage|fldDisplayEmployeeIDas|Obselete_fldAllowStudentToChangePassword|Obselete_fldAllowStudentToChangeEmailID|Obselete_fldAllowStudentToChangeEmpID|charAllowInheritance|charPrimaryKeyIdentifier|strLftpLocation|strUsername|strPassword|charAutomaticReminder_OLD|charUserPastDueMandatory_OLD|charUserPastDueOptional_OLD|charManagerPastDueMandatory_OLD|charManagerPastDueOptional_OLD|charManagerIncompleteMandatory_OLD|charManagerIncompleteOptional_OLD|charUserIncompleteMandatoryTraining_OLD|charUserIncompleteOptionalTraining_OLD|charRecurrenceType_OLD|intStartTimeHour_OLD|intStartTimeMinute_OLD|charStartTimeAMPM_OLD|dtmStartDate_OLD|fldsupportEmailId|fldsupportOption|charMyReport|intmaxcourses|fldAllowDomain|fldAllowLDAP|IntLogRetentionPeriod|CharUserEmailLog|fldPasswordMethod|fldSelfRegStudPass|fldAutoResetonFailure|fldHandleFailedCourses|Obsolete_intMinPasswordLength|Obsolete_chrIsPasswordUniquenessRequired|Obselete_CharManagerPermission|charIsEmailIdMandatory|charIsUserLoginWithEmailId|charIsUserLoginWithEmployeeId|charEcommerce|charSelfRegEmailVerification|fldAllowRegDivDepSelection|Obselete_charAllowUserToChangeHireDate|charCertificationCourseUnEnrollmentSetting|strTheme|strCustomName|bitDisplayForgotPasswordLink|bitDisplayLanguageSelector|Obselete_charAllowUserToChangeCompanyOrEmployer|Obselete_charAlloUserToChangeTimeZone|intFindUsersLimit|bitILT|bitIncludeiCalendarILT_OLD|bitIncludeiCalendarWBT_OLD|intILTSessionsLimit|SharedKey|bitRequireUserToAgreeTermsService|intEditionID|intAuthorCount|intManagerCount|intOrgAdminCount|intPasswordAdminCount|dtCreatedOn|strARBSubscriptionID|dtSubscriptionStartDate|strAccountGUID|bitDisplayPortalCalendarLink|bitDisplayLearnerCalendarlink|bitCertification|bitEnableCustomField|Obselete_charAllowStudentSCORMFootPrint|bitAllowManagerToChangeUserTranscript|bitPreserveCertificate|bitSendCertificateInPDF_OLD|bitEnableEmailNotifications_OLD|intInactivateUserGracePeriod|bitInactivateUser|bitEnrollMeInCourseDefaultFlag|bitIsEnableVolumeDiscount|strDefaultPage|bitIsFooterEnabled|intMinThreshold|intMaxThreshold|Obsolete_bitPasswordIncludeUpperCase|Obsolete_bitPasswordIncludeNumeric|Obsolete_bitPasswordIncludeSpecialChar|bitEnableAccountLockOutPolicy|intAccountLockoutFailedAttemptThreshold|bitEnableAccountUnLockPolicy|intAccountUnLockAfterMinutes|Obsolete_bitEnablePasswordExpirationPolicy|Obsolete_intPasswordValidForDays|strOldPasswordEncrMethod|bitIsBrandingEnabled|charCreatedByMethod|strEmailRelayOption|bitSwitchToNewLC|charAccountType|bitIsEAEIntegration|charEAEReportType|bitIsAppIntegration|bitSAMLVerificationEnable|bitShowCompletedCourses|bitIsUserMustChangePassword|bitIsSkipLearnerDashboard|bitIsZoltarEnable|sys_ROWVERSION|strCreatedByClient
951|406813|TestOrgSep30|A|SHA2|uHjzxjvm8ANlWYqxpgYRIuPxJ6pI+jJe4Z1Vt89vPHA=|1|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|TestOrgSep30|1|0|N|Y|-1|1|1|0|10|uHjzxjvm8ANlWYqxpgYRIuPxJ6pI+jJe4Z1Vt89vPHA=|0|1|NULL|NULL|NULL|NULL|2011-09-30 14:56:27.840|NULL|NULL|03F7B5F8-9586-4631-B38A-F83903949BAF|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7487|NULL
952|406817|CheckAutometicReminders|A|SHA2|uEEilK+wEEk7tefStJ/grrYj0dM/eMsvtvQPkVMRTjQ=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|Y|N|Y|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|CheckAutometicReminders|1|0|N|Y|NULL|1|1|0|-1|uEEilK+wEEk7tefStJ/grrYj0dM/eMsvtvQPkVMRTjQ=|0|1|NULL|NULL|NULL|NULL|2011-10-05 05:35:16.693|NULL|NULL|A2EE8D6D-F42F-4FD2-9B84-739399B1F03D|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7488|NULL
953|406884|DECOM|A|SHA2|o0kRtIGR+DuqiI63MlkLvcrvsG0wvv79ZPOuxwEjyuU=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|DECOM|1|0|N|Y|NULL|1|1|0|-1|o0kRtIGR+DuqiI63MlkLvcrvsG0wvv79ZPOuxwEjyuU=|0|1|NULL|NULL|NULL|NULL|2011-10-07 07:47:40.233|NULL|NULL|7C02F023-331D-43A5-A810-4FBB8C3AA7FC|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7489|NULL
954|407215|TestOrgOct14|P|SHA2|lPRzEhh0NNevHUaPzMz/RRTB+0W9S/n01Mlx8lwRsTA=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|TestOrgOct14|1|0|N|Y|NULL|1|1|0|-1|lPRzEhh0NNevHUaPzMz/RRTB+0W9S/n01Mlx8lwRsTA=|0|1|NULL|NULL|NULL|NULL|2011-10-14 08:49:30.717|NULL|NULL|E1398F51-A936-4133-A80C-EF766DC6DBBE|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E263F3|NULL
955|407666|TestOrgOct20|A|SHA2|qCln+wTskMLv4TO+cjUYZ5CoNy973cCw+mX/xqc28CE=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|TestOrgOct20|1|0|N|Y|-1|1|1|0|-1|qCln+wTskMLv4TO+cjUYZ5CoNy973cCw+mX/xqc28CE=|0|1|NULL|NULL|NULL|NULL|2011-10-20 14:03:55.560|NULL|NULL|72084FF6-3760-4F76-A263-01F9646771A4|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D748B|NULL
958|408039|DEcomORg|P|SHA2|AHTBVJquXZLsJs8TRzYQwnHvRY/wdq9c9Jq3+1CvaT0=|0|0|C|1|C|NULL|Y|5|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|5|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|DEC|1|0|N|Y|NULL|0|1|0|-1|AHTBVJquXZLsJs8TRzYQwnHvRY/wdq9c9Jq3+1CvaT0=|0|1|NULL|NULL|NULL|NULL|2011-11-02 05:09:53.787|NULL|NULL|867108CA-5909-4F6E-B868-DD2BC8C1A59A|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E263F4|NULL
959|408043|DeepakECOM|P|SHA2|/g4+VdsFEEDLvl8vodh8YTQJ9ywnTKYBfJhrx0LjARI=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|DeepakECOM|1|0|N|Y|NULL|0|1|0|-1|/g4+VdsFEEDLvl8vodh8YTQJ9ywnTKYBfJhrx0LjARI=|0|6|NULL|NULL|NULL|NULL|2011-11-02 06:14:45.230|NULL|NULL|0C7473F9-ED91-4E25-BC47-9665AF5B4B29|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E263F5|NULL
960|408045|Ecom Test|P|SHA2|4J0BaFklmeNJAzdAiEcQOyA1aOAZ0HySrTlN+KEMtwc=|0|0|C|1|C|NULL|Y|5|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|3|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|EcomTest_1|1|0|N|Y|NULL|1|1|0|-1|BoLzNIUJ0d/55+hAPm9CfgBuyFfaR7BuBTGM2dXzmZE=|0|6|NULL|NULL|NULL|NULL|2011-11-02 06:27:14.640|NULL|NULL|B4C7C8DC-3E23-4AE2-AA4A-64A164A36E64|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E263F6|NULL
961|408048|DeepakTestOrg|A|SHA2|2+yWEhj4yOXdBxP8pqG/f68oT7YyirBm37pbCr0RX3Y=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|DeepakTestOrg|1|0|N|Y|NULL|1|1|0|-1|2+yWEhj4yOXdBxP8pqG/f68oT7YyirBm37pbCr0RX3Y=|0|1|NULL|NULL|NULL|NULL|2011-11-04 07:48:21.060|NULL|NULL|1EBBE3FD-CCB7-4817-97F5-BF1DDD73CBCE|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D748F|NULL
962|408054|AutoTestOrg|A|SHA2|dIuYYSESe5qOh4csngaX3OWWWW0o2qWa2QvQQ70PKvs=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|AutoTestOrg|1|0|N|Y|-1|1|1|0|-1|dIuYYSESe5qOh4csngaX3OWWWW0o2qWa2QvQQ70PKvs=|0|1|NULL|NULL|NULL|NULL|2011-11-07 11:11:36.843|NULL|NULL|DDCEF057-C35F-4643-BA62-90C4AD86E7C2|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7490|NULL
963|408062|TestOrganisationBlanktest|A|SHA2|op1hMoSCSVl2mhFVzo/TncCugwitlOtJlpYoH/rZHSs=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|TestOrganisationBlanktest|1|0|N|Y|NULL|1|1|0|-1|op1hMoSCSVl2mhFVzo/TncCugwitlOtJlpYoH/rZHSs=|0|1|NULL|NULL|NULL|NULL|2011-11-09 13:13:46.810|NULL|NULL|1EF40D26-8771-4011-A4FF-24952C0E29A5|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7491|NULL
966|408120|certificationorganization1|P|SHA2|6lLQ2SWc4sCef46VPD1PD5b3183K3lzSNISxxaFqZvU=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|certificationorganization1|1|0|N|Y|-1|0|1|0|-1|6lLQ2SWc4sCef46VPD1PD5b3183K3lzSNISxxaFqZvU=|0|1|NULL|NULL|NULL|NULL|2011-11-28 12:00:01.920|NULL|NULL|36680047-A4DD-44DA-A633-3C8E115FD770|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E263F7|NULL
967|408122|certification org2|P|SHA2|hxXFTR2RO/JMRGHyBhcouYbmjGA5lpRMSolHss/PSLc=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|certificationorg2|1|0|N|Y|NULL|0|1|0|-1|hxXFTR2RO/JMRGHyBhcouYbmjGA5lpRMSolHss/PSLc=|0|1|NULL|NULL|NULL|NULL|2011-11-28 13:03:28.140|NULL|NULL|79ED7E54-3853-4630-8B2A-E27D6B3E28B2|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E263F8|NULL
969|408127|certificateTest4|A|SHA2|9a9DgvGmHibhXi256Ef/cc3FkCM45T7GXFSCxnSrDBI=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|certificateTest4|1|0|N|Y|-1|0|1|0|-1|9a9DgvGmHibhXi256Ef/cc3FkCM45T7GXFSCxnSrDBI=|0|1|NULL|NULL|NULL|NULL|2011-11-29 06:25:38.453|NULL|NULL|F057363A-4D45-4477-B63D-C65274532D75|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7494|NULL
970|408129|certifacteTest5|A|SHA2|RkXxtvRHXK9Q8xY3/SRRXHDoj8vdbXhiWdQVIp42Ahg=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|certifacteTest5|1|0|N|Y|-1|0|1|0|-1|RkXxtvRHXK9Q8xY3/SRRXHDoj8vdbXhiWdQVIp42Ahg=|0|1|NULL|NULL|NULL|NULL|2011-11-29 08:55:59.000|NULL|NULL|83A15022-28E1-4DBB-ABC5-1EF8A0874E70|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7495|NULL
972|408141|3k|A|SHA2|jr+MZY18y1bIH3G/sHJ6Qmc8W6Zq+QICHRt+tY5dUzw=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|3k|1|0|N|Y|-1|0|1|0|-1|jr+MZY18y1bIH3G/sHJ6Qmc8W6Zq+QICHRt+tY5dUzw=|0|1|NULL|NULL|NULL|NULL|2011-11-30 07:54:10.733|NULL|NULL|FAF1F0DD-B10A-4416-ACBE-2783804C4C6F|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|ECO|S|1|P|0|NULL|1|0|1|0|0|0|0x00000000006D7496|NULL
976|408237|certification601TEST|A|SHA2|u0W8UlNqibDgjwEFSK0q3IGmVXWSlhHmFpsjWGbsVgE=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|certification601TEST|1|0|N|Y|-1|0|1|0|-1|u0W8UlNqibDgjwEFSK0q3IGmVXWSlhHmFpsjWGbsVgE=|0|1|NULL|NULL|NULL|NULL|2011-12-01 12:23:57.343|NULL|NULL|3791383D-E8EB-4D99-8F00-26772C1778CC|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7497|NULL
977|408239|certificate601org2|P|SHA2|+4e4OSUFx08odC7sVYlJFNSPFyP516xEil7SBrDJgzI=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|certificate601org2|1|0|N|Y|NULL|0|1|0|-1|+4e4OSUFx08odC7sVYlJFNSPFyP516xEil7SBrDJgzI=|0|1|NULL|NULL|NULL|NULL|2011-12-01 12:27:53.200|NULL|NULL|B1B9F3AB-75EA-4736-AD0D-CF0B901C02F2|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E263F9|NULL
978|408241|CERTIFICATE 12|A|SHA2|uj4/YtA2CiPBZog+gpjj7mRLH3xU+Sb55amivgz/OYI=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|CERTIFICATE12|1|0|N|Y|-1|0|1|0|-1|uj4/YtA2CiPBZog+gpjj7mRLH3xU+Sb55amivgz/OYI=|0|1|NULL|NULL|NULL|NULL|2011-12-02 07:08:31.000|NULL|NULL|5F57FC92-0A69-4CCC-88A3-DBAFD04759EF|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7499|NULL
979|408257|EcomT|P|SHA2|XPM8FORDP6df+IPGiw1X4sLnU27Dqn9rtGp4TbNsdiU=|0|0|C|1|C|NULL|Y|50|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|25|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|EcomT|1|0|N|Y|NULL|1|1|0|-1|JPEEFpGZtJvgGGWzjwcWjiXfs6B0DEYaJ0onuwibEyQ=|0|3|NULL|NULL|NULL|NULL|2011-12-08 07:51:42.833|NULL|NULL|E285649B-221D-4B08-A779-1BD8EDF45546|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E263FA|NULL
980|408337|DCertNew|A|SHA2|AtVi5L9hL0Ry5js2FPD7evfZsLflORH84T31a3Mz4BA=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|DCertNew|1|0|N|Y|-1|1|1|0|-1|AtVi5L9hL0Ry5js2FPD7evfZsLflORH84T31a3Mz4BA=|0|1|NULL|NULL|NULL|NULL|2011-12-13 08:38:38.460|NULL|NULL|CF3DC13E-DCB2-4528-90D4-342233F110CA|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D749B|NULL
981|408339|password Change|A|SHA2|OpvXTRDYZ80GXsNPXXcTTgvLfLknLw1goizMvH2Smq8=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|passwordChange|1|0|N|Y|NULL|1|1|0|-1|OpvXTRDYZ80GXsNPXXcTTgvLfLknLw1goizMvH2Smq8=|0|1|NULL|NULL|NULL|NULL|2011-12-13 09:34:32.897|NULL|NULL|A7836E3B-94F6-4C2C-AE0D-3E7513F56CD3|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D749C|NULL
982|408350|ranatestorg|A|SHA2|cmNGgIWxImQKwX66UjWVRz0Tl9uMCjiIncKYqDXPjRQ=|0|1|C|1|C|NULL|Y|500|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|D|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|100|Y|N|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|Y|Y|N|N|N|L|Gray|ranatestorg|1|0|N|Y|-1|1|1|0|-1|ddhpDpSen7un/uN/cAWvgN8MM16390nvVCvlvmml9/E=|0|1|NULL|NULL|NULL|NULL|2011-12-19 10:20:55.067|NULL|NULL|930956C1-97BE-4142-A584-A849C1092C6E|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|ECO|S|0|T|0|NULL|1|0|1|0|0|0|0x00000000006D749D|NULL
984|408904|jaydemo|A|SHA2|K82z1ItXFzIV9OHK0Qgy1141k9xMOGzcP8dL1FBh3S4=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |UserSpecfiedPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|dsds|1|0|N|Y|NULL|0|1|0|-1|K82z1ItXFzIV9OHK0Qgy1141k9xMOGzcP8dL1FBh3S4=|0|1|NULL|NULL|NULL|NULL|2011-12-20 08:29:43.800|NULL|NULL|95558A4E-CBE2-455A-A1C9-9F3394E4E36E|0|0|0|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D749E|NULL
